Diagnosis Year,Cancer type,Gender,Stage,Age At Diagnosis,Years Since Diagnosis,Patients,Survival (%)
2015-2019,Lung,Male,All stages combined,65-74,4,7458,18.2
2015-2019,Lung,Male,All stages combined,75-99,4,9170,11.7
2015-2019,Lung,Male,All stages combined,All ages,4,21444,15.9
2015-2019,Lung,Male,All stages combined,All ages,4,21444,17.2
2015-2019,Lung,Male,All stages combined,15-44,5,232,35.7
2015-2019,Lung,Male,All stages combined,45-54,5,1073,17.9
2015-2019,Lung,Male,All stages combined,55-64,5,3511,19
2015-2019,Lung,Male,All stages combined,65-74,5,7458,16.1
2015-2019,Lung,Male,All stages combined,75-99,5,9170,8.6
2015-2019,Lung,Male,All stages combined,All ages,5,21444,13.7
2015-2019,Lung,Male,All stages combined,All ages,5,21444,14.9
2015-2019,Lung,Male,All stages combined,15-44,1,144,59.6
2015-2019,Lung,Male,All stages combined,45-54,1,790,46.4
2015-2019,Lung,Male,All stages combined,55-64,1,2752,42.9
2015-2019,Lung,Male,All stages combined,65-74,1,6765,42.6
2015-2019,Lung,Male,All stages combined,75-99,1,9216,33.1
2015-2019,Lung,Male,All stages combined,All ages,1,19667,38.4
2015-2019,Lung,Male,All stages combined,All ages,1,19667,41
2015-2019,Lung,Male,All stages combined,15-44,2,144,49.7
2015-2019,Lung,Male,All stages combined,45-54,2,790,31.3
2015-2019,Lung,Male,All stages combined,55-64,2,2752,29.4
2015-2019,Lung,Male,All stages combined,65-74,2,6765,28.8
2015-2019,Lung,Male,All stages combined,75-99,2,9216,21.1
2015-2019,Lung,Male,All stages combined,All ages,2,19667,25.5
2015-2019,Lung,Male,All stages combined,All ages,2,19667,27.8
2015-2019,Lung,Male,All stages combined,15-44,3,144,44.6
2015-2019,Lung,Male,All stages combined,45-54,3,790,25.6
2015-2019,Lung,Male,All stages combined,55-64,3,2752,24.1
2015-2019,Lung,Male,All stages combined,65-74,3,6765,22.9
2015-2019,Lung,Male,All stages combined,75-99,3,9216,16.1
2015-2019,Lung,Male,All stages combined,All ages,3,19667,20.2
2015-2019,Lung,Male,All stages combined,All ages,3,19667,22.2
2015-2019,Lung,Male,All stages combined,15-44,4,144,41.9
2015-2019,Lung,Male,All stages combined,45-54,4,790,23.3
2015-2019,Lung,Male,All stages combined,55-64,4,2752,21.3
2015-2019,Lung,Male,All stages combined,65-74,4,6765,19.4
2015-2019,Lung,Male,All stages combined,75-99,4,9216,13.2
2015-2019,Lung,Male,All stages combined,All ages,4,19667,17.1
2015-2019,Lung,Male,All stages combined,All ages,4,19667,19.1
2015-2019,Lung,Male,All stages combined,55-64,5,2752,19.4
2015-2019,Lung,Male,All stages combined,65-74,5,6765,16.9
2015-2019,Lung,Male,All stages combined,75-99,5,9216,10.7
2015-2019,Lung,Male,All stages combined,All ages,5,19667,14.7
2015-2019,Lung,Male,All stages combined,All ages,5,19667,16.3
2015-2019,Lung,Male,All stages combined,15-44,1,129,65.9
2015-2019,Lung,Male,All stages combined,45-54,1,604,47.5
2015-2019,Lung,Male,All stages combined,55-64,1,2266,45.9
2015-2019,Lung,Male,All stages combined,65-74,1,6112,42.4
2015-2019,Lung,Male,All stages combined,75-99,1,8941,34.3
2015-2019,Lung,Male,All stages combined,All ages,1,18052,39.2
2015-2019,Lung,Male,All stages combined,All ages,1,18052,42.5
2015-2019,Lung,Male,All stages combined,15-44,2,129,55.5
2015-2019,Lung,Male,All stages combined,45-54,2,604,33.8
2015-2019,Lung,Male,All stages combined,55-64,2,2266,31.6
2015-2019,Lung,Male,All stages combined,65-74,2,6112,29.3
2015-2019,Lung,Male,All stages combined,75-99,2,8941,22.5
2015-2019,Lung,Male,All stages combined,All ages,2,18052,26.6
2015-2019,Lung,Male,All stages combined,All ages,2,18052,29.4
2015-2019,Lung,Male,All stages combined,15-44,3,129,47.1
2015-2019,Lung,Male,All stages combined,45-54,3,604,27.4
2015-2019,Lung,Male,All stages combined,55-64,3,2266,25.4
2015-2019,Lung,Male,All stages combined,65-74,3,6112,23.8
2015-2019,Lung,Male,All stages combined,75-99,3,8941,17.1
2015-2019,Lung,Male,All stages combined,All ages,3,18052,21
2015-2019,Lung,Male,All stages combined,All ages,3,18052,23.4
2015-2019,Lung,Male,All stages combined,55-64,4,2266,21.7
2015-2019,Lung,Male,All stages combined,65-74,4,6112,20.4
2015-2019,Lung,Male,All stages combined,75-99,4,8941,14.3
2015-2019,Lung,Male,All stages combined,All ages,4,18052,17.9
2015-2019,Lung,Male,All stages combined,All ages,4,18052,20
2015-2019,Lung,Male,All stages combined,55-64,5,2266,20.5
2015-2019,Lung,Male,All stages combined,65-74,5,6112,17.6
2015-2019,Lung,Male,All stages combined,75-99,5,8941,11.8
2015-2019,Lung,Male,All stages combined,All ages,5,18052,15.5
2015-2019,Lung,Male,All stages combined,All ages,5,18052,17.6
2015-2019,Lung,Male,All stages combined,15-44,1,118,64.7
2015-2019,Lung,Male,All stages combined,45-54,1,483,51.7
2015-2019,Lung,Male,All stages combined,55-64,1,1806,47.5
2015-2019,Lung,Male,All stages combined,65-74,1,4828,45.6
2015-2019,Lung,Male,All stages combined,75-99,1,7852,34.7
2015-2019,Lung,Male,All stages combined,All ages,1,15087,40.5
2015-2019,Lung,Male,All stages combined,All ages,1,15087,44.2
2015-2019,Lung,Male,All stages combined,15-44,2,118,54.5
2015-2019,Lung,Male,All stages combined,45-54,2,483,36.2
2015-2019,Lung,Male,All stages combined,55-64,2,1806,34
2015-2019,Lung,Male,All stages combined,65-74,2,4828,32
2015-2019,Lung,Male,All stages combined,75-99,2,7852,22.9
2015-2019,Lung,Male,All stages combined,All ages,2,15087,27.8
2015-2019,Lung,Male,All stages combined,All ages,2,15087,31
2015-2019,Lung,Male,All stages combined,15-44,3,118,49.7
2015-2019,Lung,Male,All stages combined,45-54,3,483,31.1
2015-2019,Lung,Male,All stages combined,55-64,3,1806,28.4
2015-2019,Lung,Male,All stages combined,65-74,3,4828,25.9
2015-2019,Lung,Male,All stages combined,75-99,3,7852,17.3
2015-2019,Lung,Male,All stages combined,All ages,3,15087,22.1
2015-2019,Lung,Male,All stages combined,All ages,3,15087,25.2
2015-2019,Lung,Male,All stages combined,15-44,4,118,41.4
2015-2019,Lung,Male,All stages combined,45-54,4,483,26
2015-2019,Lung,Male,All stages combined,55-64,4,1806,25.7
2015-2019,Lung,Male,All stages combined,65-74,4,4828,21.5
2015-2019,Lung,Male,All stages combined,75-99,4,7852,14.4
2015-2019,Lung,Male,All stages combined,All ages,4,15087,18.6
2015-2019,Lung,Male,All stages combined,All ages,4,15087,21.3
2015-2019,Lung,Male,All stages combined,55-64,5,1806,24.6
2015-2019,Lung,Male,All stages combined,65-74,5,4828,18.9
2015-2019,Lung,Male,All stages combined,75-99,5,7852,11.8
2015-2019,Lung,Male,All stages combined,All ages,5,15087,16.2
2015-2019,Lung,Male,All stages combined,All ages,5,15087,18.6
2015-2019,Lung,Male,1,15-44,1,152,98.7
2015-2019,Lung,Male,1,45-54,1,490,91.4
2015-2019,Lung,Male,1,55-64,1,2081,89.9
2015-2019,Lung,Male,1,65-74,1,5641,87.2
2015-2019,Lung,Male,1,75-99,1,7501,80.6
2015-2019,Lung,Male,1,All ages,1,15865,84.7
2015-2019,Lung,Male,1,All ages,1,15865,87.1
2015-2019,Lung,Male,1,15-44,2,152,96.8
2015-2019,Lung,Male,1,45-54,2,490,82.8
2015-2019,Lung,Male,1,55-64,2,2081,79.8
2015-2019,Lung,Male,1,65-74,2,5641,75.3
2015-2019,Lung,Male,1,75-99,2,7501,65.7
2015-2019,Lung,Male,1,All ages,2,15865,71.8
2015-2019,Lung,Male,1,All ages,2,15865,75.5
2015-2019,Lung,Male,1,15-44,3,152,91.5
2015-2019,Lung,Male,1,45-54,3,490,77.4
2015-2019,Lung,Male,1,55-64,3,2081,72.1
2015-2019,Lung,Male,1,65-74,3,5641,66.9
2015-2019,Lung,Male,1,75-99,3,7501,54
2015-2019,Lung,Male,1,All ages,3,15865,62.1
2015-2019,Lung,Male,1,All ages,3,15865,66.5
2015-2019,Lung,Male,1,55-64,4,2081,67.7
2015-2019,Lung,Male,1,65-74,4,5641,60.4
2015-2019,Lung,Male,1,75-99,4,7501,46
2015-2019,Lung,Male,1,All ages,4,15865,55.3
2015-2019,Lung,Male,1,All ages,4,15865,59.8
2015-2019,Lung,Male,1,55-64,5,2081,63.8
2015-2019,Lung,Male,1,65-74,5,5641,56
2015-2019,Lung,Male,1,75-99,5,7501,38
2015-2019,Lung,Male,1,All ages,5,15865,49.4
2015-2019,Lung,Male,1,All ages,5,15865,54.1
2015-2019,Lung,Male,2,15-44,1,53,96.3
2015-2019,Lung,Male,2,45-54,1,232,83.9
2015-2019,Lung,Male,2,55-64,1,1062,80.9
2015-2019,Lung,Male,2,65-74,1,2654,75.3
2015-2019,Lung,Male,2,75-99,1,3678,62
2015-2019,Lung,Male,2,All ages,1,7679,70.1
2015-2019,Lung,Male,2,All ages,1,7679,74.6
2015-2019,Lung,Male,2,15-44,2,53,92.6
2015-2019,Lung,Male,2,45-54,2,232,66.7
2015-2019,Lung,Male,2,55-64,2,1062,65.6
2015-2019,Lung,Male,2,65-74,2,2654,57.2
2015-2019,Lung,Male,2,75-99,2,3678,41.2
2015-2019,Lung,Male,2,All ages,2,7679,51.3
2015-2019,Lung,Male,2,All ages,2,7679,56.5
2015-2019,Lung,Male,2,15-44,3,53,84.9
2015-2019,Lung,Male,2,45-54,3,232,58.1
2015-2019,Lung,Male,2,55-64,3,1062,57.2
2015-2019,Lung,Male,2,65-74,3,2654,48.2
2015-2019,Lung,Male,2,75-99,3,3678,31.5
2015-2019,Lung,Male,2,All ages,3,7679,42.1
2015-2019,Lung,Male,2,All ages,3,7679,47.2
2015-2019,Lung,Male,2,15-44,4,53,78.1
2015-2019,Lung,Male,2,45-54,4,232,52.9
2015-2019,Lung,Male,2,55-64,4,1062,51
2015-2019,Lung,Male,2,65-74,4,2654,41.4
2015-2019,Lung,Male,2,75-99,4,3678,25.3
2015-2019,Lung,Male,2,All ages,4,7679,35.7
2015-2019,Lung,Male,2,All ages,4,7679,40.5
2015-2019,Lung,Male,2,55-64,5,1062,46.9
2015-2019,Lung,Male,2,65-74,5,2654,35.9
2015-2019,Lung,Male,2,75-99,5,3678,19.7
2015-2019,Lung,Male,2,All ages,5,7679,30.6
2015-2019,Lung,Male,2,All ages,5,7679,34.9
2015-2019,Lung,Male,3,15-44,1,158,62.8
2015-2019,Lung,Male,3,45-54,1,984,59.9
2015-2019,Lung,Male,3,55-64,1,3342,57
2015-2019,Lung,Male,3,65-74,1,7112,51.3
2015-2019,Lung,Male,3,75-99,1,8560,37.4
2015-2019,Lung,Male,3,All ages,1,20156,46.8
2015-2019,Lung,Male,3,All ages,1,20156,49.5
2015-2019,Lung,Male,3,15-44,2,158,48.9
2015-2019,Lung,Male,3,45-54,2,984,38.9
2015-2019,Lung,Male,3,55-64,2,3342,34.9
2015-2019,Lung,Male,3,65-74,2,7112,30.6
2015-2019,Lung,Male,3,75-99,2,8560,18.6
2015-2019,Lung,Male,3,All ages,2,20156,26.8
2015-2019,Lung,Male,3,All ages,2,20156,29
2015-2019,Lung,Male,3,15-44,3,158,42.7
2015-2019,Lung,Male,3,45-54,3,984,29.1
2015-2019,Lung,Male,3,55-64,3,3342,26.3
2015-2019,Lung,Male,3,65-74,3,7112,21.6
2015-2019,Lung,Male,3,75-99,3,8560,11.8
2015-2019,Lung,Male,3,All ages,3,20156,18.8
2015-2019,Lung,Male,3,All ages,3,20156,20.6
2015-2019,Lung,Male,3,15-44,4,158,36.8
2015-2019,Lung,Male,3,45-54,4,984,26.1
2015-2019,Lung,Male,3,55-64,4,3342,21.6
2015-2019,Lung,Male,3,65-74,4,7112,16.4
2015-2019,Lung,Male,3,75-99,4,8560,8.5
2015-2019,Lung,Male,3,All ages,4,20156,14.6
2015-2019,Lung,Male,3,All ages,4,20156,16.1
2015-2019,Lung,Male,3,55-64,5,3342,18.8
2015-2019,Lung,Male,3,65-74,5,7112,13.2
2015-2019,Lung,Male,3,75-99,5,8560,6.3
2015-2019,Lung,Male,3,All ages,5,20156,12
2015-2019,Lung,Male,3,All ages,5,20156,13.1
2015-2019,Lung,Male,4,15-44,1,486,32.8
2015-2019,Lung,Male,4,45-54,1,2500,25.6
2015-2019,Lung,Male,4,55-64,1,8067,21.7
2015-2019,Lung,Male,4,65-74,1,16899,18.2
2015-2019,Lung,Male,4,75-99,1,20900,12.8
2015-2019,Lung,Male,4,All ages,1,48852,17
2015-2019,Lung,Male,4,All ages,1,48852,18.6
2015-2019,Lung,Male,4,15-44,2,486,22.5
2015-2019,Lung,Male,4,45-54,2,2500,13.1
2015-2019,Lung,Male,4,55-64,2,8067,10.5
2015-2019,Lung,Male,4,65-74,2,16899,7.9
2015-2019,Lung,Male,4,75-99,2,20900,5.6
2015-2019,Lung,Male,4,All ages,2,48852,7.7
2015-2019,Lung,Male,4,All ages,2,48852,8.7
2015-2019,Lung,Male,4,15-44,3,486,15.1
2015-2019,Lung,Male,4,45-54,3,2500,9
2015-2019,Lung,Male,4,55-64,3,8067,7.1
2015-2019,Lung,Male,4,65-74,3,16899,4.8
2015-2019,Lung,Male,4,75-99,3,20900,3.2
2015-2019,Lung,Male,4,All ages,3,48852,4.8
2015-2019,Lung,Male,4,All ages,3,48852,5.5
2015-2019,Lung,Male,4,15-44,4,486,12.9
2015-2019,Lung,Male,4,45-54,4,2500,7.1
2015-2019,Lung,Male,4,55-64,4,8067,5.2
2015-2019,Lung,Male,4,65-74,4,16899,3.3
2015-2019,Lung,Male,4,75-99,4,20900,2.2
2015-2019,Lung,Male,4,All ages,4,48852,3.5
2015-2019,Lung,Male,4,All ages,4,48852,4
2015-2019,Lung,Male,4,15-44,5,486,12
2015-2019,Lung,Male,4,45-54,5,2500,6.5
2015-2019,Lung,Male,4,55-64,5,8067,4.6
2015-2019,Lung,Male,4,65-74,5,16899,2.5
2015-2019,Lung,Male,4,75-99,5,20900,1.7
2015-2019,Lung,Male,4,All ages,5,48852,2.8
2015-2019,Lung,Male,4,All ages,5,48852,3.2
2015-2019,Lung,Male,All stages combined,15-44,1,928,55.2
2015-2019,Lung,Male,All stages combined,45-54,1,4467,44.1
2015-2019,Lung,Male,All stages combined,55-64,1,15346,43
2015-2019,Lung,Male,All stages combined,65-74,1,34419,41.3
2015-2019,Lung,Male,All stages combined,75-99,1,45110,33.3
2015-2019,Lung,Male,All stages combined,All ages,1,100270,38.2
2015-2019,Lung,Male,All stages combined,All ages,1,100270,40.3
2015-2019,Lung,Male,All stages combined,15-44,2,928,46.4
2015-2019,Lung,Male,All stages combined,45-54,2,4467,30
2015-2019,Lung,Male,All stages combined,55-64,2,15346,29.5
2015-2019,Lung,Male,All stages combined,65-74,2,34419,28.2
2015-2019,Lung,Male,All stages combined,75-99,2,45110,21.5
2015-2019,Lung,Male,All stages combined,All ages,2,100270,25.6
2015-2019,Lung,Male,All stages combined,All ages,2,100270,27.5
2015-2019,Lung,Male,All stages combined,15-44,3,928,39.8
2015-2019,Lung,Male,All stages combined,45-54,3,4467,24.2
2015-2019,Lung,Male,All stages combined,55-64,3,15346,24.1
2015-2019,Lung,Male,All stages combined,65-74,3,34419,22.6
2015-2019,Lung,Male,All stages combined,75-99,3,45110,16.1
2015-2019,Lung,Male,All stages combined,All ages,3,100270,20.1
2015-2019,Lung,Male,All stages combined,All ages,3,100270,21.8
2015-2019,Lung,Male,All stages combined,15-44,4,928,37.1
2015-2019,Lung,Male,All stages combined,45-54,4,4467,21.3
2015-2019,Lung,Male,All stages combined,55-64,4,15346,21
2015-2019,Lung,Male,All stages combined,65-74,4,34419,19.1
2015-2019,Lung,Male,All stages combined,75-99,4,45110,12.9
2015-2019,Lung,Male,All stages combined,All ages,4,100270,16.9
2015-2019,Lung,Male,All stages combined,All ages,4,100270,18.5
2015-2019,Lung,Male,All stages combined,15-44,5,928,35.7
2015-2019,Lung,Male,All stages combined,45-54,5,4467,20.1
2015-2019,Lung,Male,All stages combined,55-64,5,15346,19.3
2015-2019,Lung,Male,All stages combined,65-74,5,34419,16.8
2015-2019,Lung,Male,All stages combined,75-99,5,45110,10.4
2015-2019,Lung,Male,All stages combined,All ages,5,100270,14.6
2015-2019,Lung,Male,All stages combined,All ages,5,100270,16.2
2015-2019,Oesophagus,Female,All stages combined,15-44,1,46,53.4
2015-2019,Oesophagus,Female,All stages combined,45-54,1,122,57.6
2015-2019,Oesophagus,Female,All stages combined,55-64,1,406,46.9
2015-2019,Oesophagus,Female,All stages combined,65-74,1,615,42.1
2015-2019,Oesophagus,Female,All stages combined,75-99,1,1018,29.1
2015-2019,Oesophagus,Female,All stages combined,All ages,1,2207,38.1
2015-2019,Oesophagus,Female,All stages combined,All ages,1,2207,40.9
2015-2019,Oesophagus,Female,All stages combined,15-44,2,46,39.2
2015-2019,Oesophagus,Female,All stages combined,45-54,2,122,41.4
2015-2019,Oesophagus,Female,All stages combined,55-64,2,406,30.3
2015-2019,Oesophagus,Female,All stages combined,65-74,2,615,27.8
2015-2019,Oesophagus,Female,All stages combined,75-99,2,1018,14.6
2015-2019,Oesophagus,Female,All stages combined,All ages,2,2207,23.2
2015-2019,Oesophagus,Female,All stages combined,All ages,2,2207,25.3
2015-2019,Oesophagus,Female,All stages combined,55-64,3,406,24.4
2015-2019,Oesophagus,Female,All stages combined,65-74,3,615,22.8
2015-2019,Oesophagus,Female,All stages combined,75-99,3,1018,9.6
2015-2019,Oesophagus,Female,All stages combined,All ages,3,2207,18
2015-2019,Oesophagus,Female,All stages combined,All ages,3,2207,19.6
2015-2019,Oesophagus,Female,All stages combined,55-64,4,406,21.9
2015-2019,Oesophagus,Female,All stages combined,65-74,4,615,20.6
2015-2019,Oesophagus,Female,All stages combined,75-99,4,1018,8.3
2015-2019,Oesophagus,Female,All stages combined,All ages,4,2207,15.9
2015-2019,Oesophagus,Female,All stages combined,All ages,4,2207,17.3
2015-2019,Oesophagus,Female,All stages combined,45-54,5,122,24.7
2015-2019,Oesophagus,Female,All stages combined,55-64,5,406,20
2015-2019,Oesophagus,Female,All stages combined,65-74,5,615,17.9
2015-2019,Oesophagus,Female,All stages combined,All ages,5,2207,13.6
2015-2019,Oesophagus,Female,All stages combined,15-44,1,24,66.7
2015-2019,Oesophagus,Female,All stages combined,45-54,1,130,54.6
2015-2019,Oesophagus,Female,All stages combined,55-64,1,362,52.1
2015-2019,Oesophagus,Female,All stages combined,65-74,1,695,48
2015-2019,Oesophagus,Female,All stages combined,75-99,1,1156,28.2
2015-2019,Oesophagus,Female,All stages combined,All ages,1,2367,39.5
2015-2019,Oesophagus,Female,All stages combined,All ages,1,2367,43.6
2015-2019,Oesophagus,Female,All stages combined,15-44,2,24,52.8
2015-2019,Oesophagus,Female,All stages combined,45-54,2,130,33.6
2015-2019,Oesophagus,Female,All stages combined,55-64,2,362,33.4
2015-2019,Oesophagus,Female,All stages combined,65-74,2,695,30.6
2015-2019,Oesophagus,Female,All stages combined,75-99,2,1156,15.6
2015-2019,Oesophagus,Female,All stages combined,All ages,2,2367,24.1
2015-2019,Oesophagus,Female,All stages combined,All ages,2,2367,27
2015-2019,Oesophagus,Female,All stages combined,55-64,3,362,28
2015-2019,Oesophagus,Female,All stages combined,65-74,3,695,22.9
2015-2019,Oesophagus,Female,All stages combined,75-99,3,1156,10.6
2015-2019,Oesophagus,Female,All stages combined,All ages,3,2367,17.9
2015-2019,Oesophagus,Female,All stages combined,All ages,3,2367,19.8
2015-2019,Oesophagus,Female,All stages combined,55-64,4,362,23.8
2015-2019,Oesophagus,Female,All stages combined,65-74,4,695,21.9
2015-2019,Oesophagus,Female,All stages combined,75-99,4,1156,9.7
2015-2019,Oesophagus,Female,All stages combined,All ages,4,2367,16.3
2015-2019,Oesophagus,Female,All stages combined,All ages,4,2367,17.7
2015-2019,Oesophagus,Female,All stages combined,65-74,5,695,21.5
2015-2019,Oesophagus,Female,All stages combined,75-99,5,1156,8.8
2015-2019,Oesophagus,Female,All stages combined,All ages,5,2367,15.1
2015-2019,Oesophagus,Female,All stages combined,15-44,1,23,56.6
2015-2019,Oesophagus,Female,All stages combined,45-54,1,105,45.8
2015-2019,Oesophagus,Female,All stages combined,55-64,1,326,62.2
2015-2019,Oesophagus,Female,All stages combined,65-74,1,632,52.3
2015-2019,Oesophagus,Female,All stages combined,75-99,1,1282,32.2
2015-2019,Oesophagus,Female,All stages combined,All ages,1,2368,42.5
2015-2019,Oesophagus,Female,All stages combined,All ages,1,2368,46.8
2015-2019,Oesophagus,Female,All stages combined,55-64,2,326,45.4
2015-2019,Oesophagus,Female,All stages combined,65-74,2,632,37.7
2015-2019,Oesophagus,Female,All stages combined,75-99,2,1282,18.1
2015-2019,Oesophagus,Female,All stages combined,All ages,2,2368,27.7
2015-2019,Oesophagus,Female,All stages combined,All ages,2,2368,30.5
2015-2019,Oesophagus,Female,All stages combined,55-64,3,326,35.9
2015-2019,Oesophagus,Female,All stages combined,65-74,3,632,29.3
2015-2019,Oesophagus,Female,All stages combined,75-99,3,1282,14.8
2015-2019,Oesophagus,Female,All stages combined,All ages,3,2368,22.1
2015-2019,Oesophagus,Female,All stages combined,All ages,3,2368,24.6
2015-2019,Oesophagus,Female,All stages combined,55-64,4,326,31.9
2015-2019,Oesophagus,Female,All stages combined,65-74,4,632,26.3
2015-2019,Oesophagus,Female,All stages combined,75-99,4,1282,12.5
2015-2019,Oesophagus,Female,All stages combined,All ages,4,2368,19.4
2015-2019,Oesophagus,Female,All stages combined,All ages,4,2368,21.8
2015-2019,Oesophagus,Female,All stages combined,65-74,5,632,24.3
2015-2019,Oesophagus,Female,All stages combined,75-99,5,1282,11.1
2015-2019,Oesophagus,Female,All stages combined,All ages,5,2368,17.9
2015-2019,Oesophagus,Female,All stages combined,15-44,1,16,81.3
2015-2019,Oesophagus,Female,All stages combined,45-54,1,102,54
2015-2019,Oesophagus,Female,All stages combined,55-64,1,317,58.7
2015-2019,Oesophagus,Female,All stages combined,65-74,1,680,53.1
2015-2019,Oesophagus,Female,All stages combined,75-99,1,1294,32.7
2015-2019,Oesophagus,Female,All stages combined,All ages,1,2409,43.1
2015-2019,Oesophagus,Female,All stages combined,All ages,1,2409,48.7
2015-2019,Oesophagus,Female,All stages combined,55-64,2,317,37.1
2015-2019,Oesophagus,Female,All stages combined,65-74,2,680,35.3
2015-2019,Oesophagus,Female,All stages combined,75-99,2,1294,19.5
2015-2019,Oesophagus,Female,All stages combined,All ages,2,2409,27.6
2015-2019,Oesophagus,Female,All stages combined,All ages,2,2409,31.5
2015-2019,Oesophagus,Female,All stages combined,55-64,3,317,30.8
2015-2019,Oesophagus,Female,All stages combined,65-74,3,680,27.8
2015-2019,Oesophagus,Female,All stages combined,75-99,3,1294,15.1
2015-2019,Oesophagus,Female,All stages combined,All ages,3,2409,22
2015-2019,Oesophagus,Female,All stages combined,All ages,3,2409,25.4
2015-2019,Oesophagus,Female,All stages combined,55-64,4,317,25.7
2015-2019,Oesophagus,Female,All stages combined,65-74,4,680,23.1
2015-2019,Oesophagus,Female,All stages combined,75-99,4,1294,12.6
2015-2019,Oesophagus,Female,All stages combined,All ages,4,2409,18.5
2015-2019,Oesophagus,Female,All stages combined,55-64,5,317,24.9
2015-2019,Oesophagus,Female,All stages combined,75-99,5,1294,11.3
2015-2019,Oesophagus,Female,All stages combined,All ages,5,2409,17.7
2015-2019,Oesophagus,Female,All stages combined,15-44,1,16,62.5
2015-2019,Oesophagus,Female,All stages combined,45-54,1,97,64.8
2015-2019,Oesophagus,Female,All stages combined,55-64,1,244,59.5
2015-2019,Oesophagus,Female,All stages combined,65-74,1,630,57.1
2015-2019,Oesophagus,Female,All stages combined,75-99,1,1302,36.1
2015-2019,Oesophagus,Female,All stages combined,All ages,1,2289,45.8
2015-2019,Oesophagus,Female,All stages combined,All ages,1,2289,51.6
2015-2019,Oesophagus,Female,All stages combined,55-64,2,244,40.1
2015-2019,Oesophagus,Female,All stages combined,65-74,2,630,38.4
2015-2019,Oesophagus,Female,All stages combined,75-99,2,1302,19.7
2015-2019,Oesophagus,Female,All stages combined,All ages,2,2289,28.5
2015-2019,Oesophagus,Female,All stages combined,All ages,2,2289,33.6
2015-2019,Oesophagus,Female,All stages combined,55-64,3,244,35.7
2015-2019,Oesophagus,Female,All stages combined,65-74,3,630,33.6
2015-2019,Oesophagus,Female,All stages combined,75-99,3,1302,15.2
2015-2019,Oesophagus,Female,All stages combined,All ages,3,2289,23.7
2015-2019,Oesophagus,Female,All stages combined,All ages,3,2289,27.9
2015-2019,Oesophagus,Female,All stages combined,55-64,4,244,35.1
2015-2019,Oesophagus,Female,All stages combined,65-74,4,630,31.9
2015-2019,Oesophagus,Female,All stages combined,75-99,4,1302,12.6
2015-2019,Oesophagus,Female,All stages combined,All ages,4,2289,21.5
2015-2019,Oesophagus,Female,All stages combined,All ages,4,2289,25.5
2015-2019,Oesophagus,Female,All stages combined,55-64,5,244,31.9
2015-2019,Oesophagus,Female,All stages combined,65-74,5,630,27.5
2015-2019,Oesophagus,Female,All stages combined,75-99,5,1302,10.3
2015-2019,Oesophagus,Female,All stages combined,All ages,5,2289,18.7
2015-2019,Oesophagus,Female,1,15-44,1,12,91.7
2015-2019,Oesophagus,Female,1,45-54,1,36,91.8
2015-2019,Oesophagus,Female,1,55-64,1,155,89.4
2015-2019,Oesophagus,Female,1,65-74,1,274,86.2
2015-2019,Oesophagus,Female,1,75-99,1,428,72.7
2015-2019,Oesophagus,Female,1,All ages,1,905,80.6
2015-2019,Oesophagus,Female,1,All ages,1,905,83.7
2015-2019,Oesophagus,Female,1,55-64,2,155,80.2
2015-2019,Oesophagus,Female,1,65-74,2,274,74.4
2015-2019,Oesophagus,Female,1,75-99,2,428,56.4
2015-2019,Oesophagus,Female,1,All ages,2,905,67.7
2015-2019,Oesophagus,Female,1,All ages,2,905,72.4
2015-2019,Oesophagus,Female,1,55-64,3,155,74.7
2015-2019,Oesophagus,Female,1,65-74,3,274,62.2
2015-2019,Oesophagus,Female,1,75-99,3,428,45.2
2015-2019,Oesophagus,Female,1,All ages,3,905,57.4
2015-2019,Oesophagus,Female,1,All ages,3,905,62.7
2015-2019,Oesophagus,Female,1,55-64,4,155,69.7
2015-2019,Oesophagus,Female,1,65-74,4,274,60.5
2015-2019,Oesophagus,Female,1,75-99,4,428,36.9
2015-2019,Oesophagus,Female,1,All ages,4,905,51.2
2015-2019,Oesophagus,Female,1,All ages,4,905,55.8
2015-2019,Oesophagus,Female,1,55-64,5,155,66.3
2015-2019,Oesophagus,Female,1,75-99,5,428,30.9
2015-2019,Oesophagus,Female,1,All ages,5,905,47.6
2015-2019,Oesophagus,Female,2,15-44,1,12,83.4
2015-2019,Oesophagus,Female,2,45-54,1,76,75.2
2015-2019,Oesophagus,Female,2,55-64,1,222,78.8
2015-2019,Oesophagus,Female,2,65-74,1,480,76
2015-2019,Oesophagus,Female,2,75-99,1,912,48.2
2015-2019,Oesophagus,Female,2,All ages,1,1702,61.5
2015-2019,Oesophagus,Female,2,All ages,1,1702,67.5
2015-2019,Oesophagus,Female,2,55-64,2,222,59.7
2015-2019,Oesophagus,Female,2,65-74,2,480,54.7
2015-2019,Oesophagus,Female,2,75-99,2,912,27.9
2015-2019,Oesophagus,Female,2,All ages,2,1702,41.6
2015-2019,Oesophagus,Female,2,All ages,2,1702,47.4
2015-2019,Oesophagus,Female,2,55-64,3,222,49.7
2015-2019,Oesophagus,Female,2,65-74,3,480,44.8
2015-2019,Oesophagus,Female,2,75-99,3,912,21.8
2015-2019,Oesophagus,Female,2,All ages,3,1702,33.5
2015-2019,Oesophagus,Female,2,All ages,3,1702,38.2
2015-2019,Oesophagus,Female,2,55-64,4,222,45.4
